timestamp,campaign_id,variant,ctr,sentiment,polarity,conversions,trend_score
2025-11-15T09:43:53.176419,cmp_history_13,variant_3,0.1207,0.9369,1.0,8,0.3643
2025-11-15T09:43:53.176426,cmp_history_11,variant_5,0.1596,-0.675,-0.6679,19,0.2528
2025-11-15T09:43:53.176435,cmp_history_12,variant_2,0.1617,-0.3329,-0.2349,52,-0.2716
2025-11-15T09:43:53.176448,cmp_history_19,variant_5,0.1723,-0.1956,-0.2314,9,0.7271
2025-11-15T09:43:53.176462,cmp_history_4,variant_3,0.0375,-0.0014,0.0168,27,0.4526
2025-11-15T09:43:53.176471,cmp_history_29,variant_4,0.0377,0.3097,0.3494,48,-0.372
2025-11-15T09:43:53.176477,cmp_history_9,variant_4,0.0348,-0.2062,-0.1564,15,-0.113
2025-11-15T09:43:53.176484,cmp_history_18,variant_4,0.0185,-0.9578,-1.0,34,-0.2766
2025-11-15T09:43:53.176494,cmp_history_17,variant_5,0.004,-0.9524,-0.9808,59,0.143
2025-11-15T09:43:53.176506,cmp_history_18,variant_4,0.1457,0.9717,0.9747,27,0.4657
2025-11-15T09:43:53.176518,cmp_history_6,variant_3,0.0567,-0.3378,-0.4019,27,0.0061
2025-11-15T09:43:53.176526,cmp_history_14,variant_5,0.0887,0.1917,0.1691,27,0.7099
2025-11-15T09:43:53.176534,cmp_history_19,variant_3,0.0067,-0.0516,-0.1232,45,-0.2491
2025-11-15T09:43:53.176540,cmp_history_3,variant_3,0.0104,-0.8356,-0.8514,17,0.7093
2025-11-15T09:43:53.176547,cmp_history_13,variant_5,0.163,0.1288,0.0915,44,0.2203
2025-11-15T09:43:53.176554,cmp_history_4,variant_1,0.0682,-0.8675,-0.9007,76,0.225
2025-11-15T09:43:53.176562,cmp_history_29,variant_1,0.1488,-0.8302,-0.8124,22,0.4469
2025-11-15T09:43:53.176569,cmp_history_2,variant_2,0.0252,-0.8973,-0.8412,14,-0.1405
2025-11-15T09:43:53.176576,cmp_history_10,variant_2,0.0778,0.3425,0.4169,51,1.0828
2025-11-15T09:43:53.176588,cmp_history_24,variant_4,0.0209,0.8595,0.7946,18,1.0873
2025-11-15T09:43:53.176600,cmp_history_12,variant_3,0.0382,-0.1561,-0.1139,32,-0.3735
2025-11-15T09:43:53.176613,cmp_history_8,variant_3,0.1713,0.9358,0.8475,73,0.2906
2025-11-15T09:43:53.176624,cmp_history_21,variant_1,0.1253,-0.1184,-0.0252,41,0.537
2025-11-15T09:43:53.176632,cmp_history_5,variant_5,0.1773,-0.5162,-0.5028,37,0.1942
2025-11-15T09:43:53.176643,cmp_history_10,variant_3,0.0033,-0.5815,-0.585,65,-0.0175
2025-11-15T09:43:53.176657,cmp_history_26,variant_3,0.1081,0.5201,0.5496,45,0.2919
2025-11-15T09:43:53.176670,cmp_history_1,variant_5,0.0528,-0.7665,-0.7979,52,0.8698
2025-11-15T09:43:53.176682,cmp_history_7,variant_4,0.1515,0.7195,0.7194,60,-0.1325
2025-11-15T09:43:53.176689,cmp_history_12,variant_5,0.0424,-0.0655,-0.1425,46,-0.126
2025-11-15T09:43:53.176696,cmp_history_29,variant_1,0.1493,0.8198,0.8115,8,-0.3495
2025-11-15T09:43:53.176704,cmp_history_27,variant_2,0.0605,0.4669,0.3687,30,0.541
2025-11-15T09:43:53.176712,cmp_history_20,variant_4,0.1685,0.7896,0.8829,70,-0.0622
2025-11-15T09:43:53.176719,cmp_history_7,variant_1,0.0842,0.242,0.3382,76,0.7909
2025-11-15T09:43:53.176726,cmp_history_11,variant_4,0.0966,-0.2593,-0.2625,58,0.8216
2025-11-15T09:43:53.176733,cmp_history_11,variant_4,0.0036,-0.5186,-0.4335,60,-0.1614
2025-11-15T09:43:53.176740,cmp_history_10,variant_5,0.1086,-0.7688,-0.8273,58,0.133
2025-11-15T09:43:53.176747,cmp_history_8,variant_2,0.0814,0.3306,0.2588,12,-0.3314
2025-11-15T09:43:53.176754,cmp_history_12,variant_3,0.0699,0.4036,0.3944,68,0.1755
2025-11-15T09:43:53.176761,cmp_history_3,variant_1,0.1668,-0.1337,-0.0921,6,0.5421
2025-11-15T09:43:53.176768,cmp_history_28,variant_5,0.147,-0.182,-0.2156,3,0.4283
2025-11-15T09:43:53.176775,cmp_history_8,variant_5,0.0167,-0.4551,-0.3836,67,-0.2301
2025-11-15T09:43:53.176783,cmp_history_28,variant_3,0.1318,-0.0537,0.0353,23,0.1061
2025-11-15T09:43:53.176791,cmp_history_4,variant_1,0.1535,0.5084,0.5245,24,0.6298
2025-11-15T09:43:53.176798,cmp_history_17,variant_1,0.0247,0.363,0.3261,74,-0.1179
2025-11-15T09:43:53.176805,cmp_history_19,variant_5,0.0765,-0.9367,-0.875,64,-0.1879
2025-11-15T09:43:53.176812,cmp_history_14,variant_1,0.1174,0.8378,0.8891,76,0.583
2025-11-15T09:43:53.176818,cmp_history_6,variant_1,0.1288,-0.1914,-0.2771,72,0.778
2025-11-15T09:43:53.176826,cmp_history_27,variant_5,0.1613,-0.5299,-0.525,46,0.6531
2025-11-15T09:43:53.176835,cmp_history_5,variant_3,0.1131,-0.174,-0.2508,0,0.072
2025-11-15T09:43:53.176848,cmp_history_8,variant_5,0.0382,-0.1447,-0.1614,62,0.7267
2025-11-15T09:43:53.176857,cmp_history_26,variant_3,0.1641,-0.3669,-0.3257,48,-0.0864
2025-11-15T09:43:53.176864,cmp_history_18,variant_4,0.0048,0.3981,0.4418,74,-0.2217
2025-11-15T09:43:53.176871,cmp_history_7,variant_4,0.1291,0.6658,0.5954,39,0.9099
2025-11-15T09:43:53.176878,cmp_history_15,variant_1,0.1547,0.3093,0.4036,49,0.0748
2025-11-15T09:43:53.176885,cmp_history_20,variant_4,0.0472,0.1153,0.1868,65,-0.043
2025-11-15T09:43:53.176893,cmp_history_7,variant_4,0.1044,0.207,0.16,41,-0.0877
2025-11-15T09:43:53.176900,cmp_history_11,variant_2,0.0512,-0.8802,-0.8952,47,0.3137
2025-11-15T09:43:53.176908,cmp_history_25,variant_2,0.1395,-0.7956,-0.7608,44,0.6032
2025-11-15T09:43:53.176915,cmp_history_17,variant_4,0.1475,0.3266,0.2942,50,0.7936
2025-11-15T09:43:53.176922,cmp_history_21,variant_4,0.1175,-0.2227,-0.2399,30,1.0472
2025-11-15T09:43:53.176929,cmp_history_26,variant_5,0.051,0.7192,0.791,31,-0.0239
2025-11-15T09:43:53.176935,cmp_history_4,variant_3,0.1398,0.2237,0.1385,55,1.0691
2025-11-15T09:43:53.176942,cmp_history_26,variant_4,0.0968,0.5377,0.5367,6,0.663
2025-11-15T09:43:53.176949,cmp_history_9,variant_4,0.0175,0.3634,0.3312,62,0.697
2025-11-15T09:43:53.176957,cmp_history_1,variant_2,0.0622,-0.7253,-0.7245,73,0.4408
2025-11-15T09:43:53.176964,cmp_history_11,variant_2,0.0774,-0.4361,-0.428,76,0.8401
2025-11-15T09:43:53.176970,cmp_history_29,variant_3,0.0261,-0.2148,-0.2195,14,0.7743
2025-11-15T09:43:53.176977,cmp_history_26,variant_4,0.1704,0.6107,0.5675,64,-0.2879
2025-11-15T09:43:53.176989,cmp_history_2,variant_5,0.1074,0.1856,0.1096,69,0.1725
2025-11-15T09:43:53.177002,cmp_history_11,variant_3,0.1622,0.611,0.5312,35,0.2017
2025-11-15T09:43:53.177014,cmp_history_19,variant_2,0.1722,0.5025,0.5962,58,0.7439
2025-11-15T09:43:53.177023,cmp_history_18,variant_1,0.1342,-0.4724,-0.4352,60,0.0019
2025-11-15T09:43:53.177030,cmp_history_21,variant_3,0.1603,-0.3946,-0.4009,35,0.4745
2025-11-15T09:43:53.177037,cmp_history_21,variant_3,0.1602,0.5074,0.4783,79,-0.3886
2025-11-15T09:43:53.177044,cmp_history_23,variant_4,0.1036,0.6996,0.6314,18,1.0768
2025-11-15T09:43:53.177051,cmp_history_11,variant_2,0.0848,-0.6688,-0.6743,73,0.0782
2025-11-15T09:43:53.177058,cmp_history_2,variant_1,0.1103,0.1223,0.1905,25,-0.3833
2025-11-15T09:43:53.177065,cmp_history_5,variant_3,0.0441,0.1031,0.019,22,0.7636
2025-11-15T09:43:53.177071,cmp_history_8,variant_3,0.1604,0.9725,0.9544,64,0.1412
2025-11-15T09:43:53.177078,cmp_history_29,variant_5,0.0707,0.051,0.0569,33,0.7655
2025-11-15T09:43:53.177086,cmp_history_11,variant_1,0.1721,0.1228,0.1827,49,0.4034
2025-11-15T09:43:53.177093,cmp_history_13,variant_4,0.0758,0.4561,0.5065,22,0.5162
2025-11-15T09:43:53.177100,cmp_history_8,variant_1,0.0637,-0.6142,-0.6424,61,-0.2487
2025-11-15T09:43:53.177107,cmp_history_24,variant_1,0.0776,0.2276,0.2198,38,-0.3297
2025-11-15T09:43:53.177114,cmp_history_4,variant_3,0.1269,0.0488,0.1402,19,0.6982
2025-11-15T09:43:53.177121,cmp_history_18,variant_1,0.0582,0.8432,0.8402,7,0.4487
2025-11-15T09:43:53.177128,cmp_history_12,variant_3,0.0452,0.9855,1.0,5,0.3291
2025-11-15T09:43:53.177135,cmp_history_11,variant_4,0.1252,-0.6277,-0.6264,36,-0.3871
2025-11-15T09:43:53.177142,cmp_history_3,variant_3,0.1675,0.9586,0.8877,14,-0.0679
2025-11-15T09:43:53.177149,cmp_history_19,variant_3,0.1642,0.2799,0.3645,43,0.8589
2025-11-15T09:43:53.177177,cmp_history_1,variant_5,0.086,0.6931,0.6978,64,0.2425
2025-11-15T09:43:53.177190,cmp_history_1,variant_1,0.1396,-0.306,-0.3675,5,0.6325
2025-11-15T09:43:53.177198,cmp_history_28,variant_5,0.1218,-0.9773,-0.9498,16,-0.2223
2025-11-15T09:43:53.177206,cmp_history_26,variant_5,0.0036,-0.6454,-0.7123,38,0.4067
2025-11-15T09:43:53.177218,cmp_history_25,variant_4,0.0431,0.3337,0.2549,42,0.5091
2025-11-15T09:43:53.177231,cmp_history_17,variant_2,0.0696,0.5294,0.4799,38,0.1552
2025-11-15T09:43:53.177239,cmp_history_23,variant_1,0.1392,-0.8979,-0.975,56,0.9651
2025-11-15T09:43:53.177246,cmp_history_15,variant_3,0.1204,0.4914,0.5872,64,0.1528
2025-11-15T09:43:53.177252,cmp_history_24,variant_3,0.0538,0.9478,1.0,74,-0.1229
2025-11-15T09:43:53.177259,cmp_history_11,variant_1,0.0141,0.4314,0.4824,42,0.3691
2025-11-15T09:43:53.177266,cmp_history_12,variant_3,0.1199,0.7552,0.7355,79,-0.362
2025-11-15T09:43:53.177273,cmp_history_25,variant_4,0.045,0.2055,0.2137,17,0.6475
2025-11-15T09:43:53.177280,cmp_history_5,variant_4,0.0452,0.6853,0.6611,39,0.9165
2025-11-15T09:43:53.177287,cmp_history_9,variant_3,0.1062,-0.0013,-0.0334,20,0.9945
2025-11-15T09:43:53.177294,cmp_history_27,variant_2,0.0709,-0.1195,-0.0528,25,1.0391
2025-11-15T09:43:53.177307,cmp_history_5,variant_2,0.0131,0.3551,0.4379,23,-0.0167
2025-11-15T09:43:53.177319,cmp_history_25,variant_4,0.1229,0.8419,0.7544,22,0.4145
2025-11-15T09:43:53.177327,cmp_history_8,variant_4,0.0803,0.6435,0.7012,23,0.4609
2025-11-15T09:43:53.177336,cmp_history_11,variant_4,0.0547,0.456,0.4161,16,0.8496
2025-11-15T09:43:53.177343,cmp_history_9,variant_3,0.0964,0.853,0.8422,79,0.0296
2025-11-15T09:43:53.177350,cmp_history_19,variant_5,0.081,-0.8497,-0.7855,46,0.9713
2025-11-15T09:43:53.177358,cmp_history_16,variant_1,0.1487,-0.8587,-0.8481,76,0.7149
2025-11-15T09:43:53.177365,cmp_history_26,variant_2,0.0704,0.5245,0.4733,27,0.6701
2025-11-15T09:43:53.177375,cmp_history_3,variant_3,0.055,-0.0662,-0.1179,17,-0.164
2025-11-15T09:43:53.177386,cmp_history_17,variant_1,0.1083,0.2839,0.2965,44,0.0014
2025-11-15T09:43:53.177397,cmp_history_15,variant_2,0.0244,0.2863,0.2171,79,-0.0559
2025-11-15T09:43:53.177404,cmp_history_18,variant_5,0.132,0.4327,0.5058,42,-0.2149
2025-11-15T09:43:53.177412,cmp_history_10,variant_2,0.0451,-0.426,-0.3957,16,0.6612
2025-11-15T09:43:53.177419,cmp_history_5,variant_4,0.0977,0.1313,0.1455,33,0.1835
2025-11-15T09:43:53.177426,cmp_history_7,variant_1,0.0158,-0.1136,-0.0319,46,-0.0578
2025-11-15T09:43:53.177433,cmp_history_8,variant_3,0.1066,0.3461,0.4117,41,0.8736
2025-11-15T09:43:53.177439,cmp_history_4,variant_1,0.1138,-0.5283,-0.6002,8,0.6403
2025-11-15T09:43:53.177446,cmp_history_8,variant_2,0.1095,0.4107,0.3646,26,-0.2401
2025-11-15T09:43:53.177453,cmp_history_28,variant_4,0.1467,0.003,0.0544,55,0.4686
2025-11-15T09:43:53.177461,cmp_history_13,variant_5,0.1026,0.8424,0.8746,49,1.0704
2025-11-15T09:43:53.177467,cmp_history_9,variant_1,0.1295,-0.1993,-0.2049,38,-0.0637
2025-11-15T09:43:53.177474,cmp_history_24,variant_3,0.1642,0.8655,0.8478,74,0.6338
2025-11-15T09:43:53.177481,cmp_history_15,variant_3,0.0023,0.4018,0.4897,21,0.1516
2025-11-15T09:43:53.177489,cmp_history_24,variant_1,0.1588,-0.6205,-0.6507,45,0.3059
2025-11-15T09:43:53.177496,cmp_history_24,variant_3,0.0136,0.7551,0.6573,23,1.022
2025-11-15T09:43:53.177504,cmp_history_20,variant_3,0.1098,0.425,0.346,14,0.788
2025-11-15T09:43:53.177510,cmp_history_18,variant_4,0.0787,0.9246,1.0,64,-0.0448
2025-11-15T09:43:53.177518,cmp_history_23,variant_3,0.1372,0.5187,0.5913,26,0.5265
2025-11-15T09:43:53.177528,cmp_history_19,variant_5,0.0429,-0.3919,-0.3106,39,0.9023
2025-11-15T09:43:53.177535,cmp_history_16,variant_2,0.0168,-0.3316,-0.3103,23,0.3247
2025-11-15T09:43:53.177542,cmp_history_11,variant_1,0.05,-0.6996,-0.7285,17,-0.1979
2025-11-15T09:43:53.177549,cmp_history_4,variant_3,0.0084,0.8245,0.9159,25,0.4209
2025-11-15T09:43:53.177556,cmp_history_13,variant_2,0.0305,-0.3178,-0.2483,24,-0.1204
2025-11-15T09:43:53.177563,cmp_history_7,variant_1,0.0487,-0.5419,-0.6268,19,0.7475
2025-11-15T09:43:53.177571,cmp_history_20,variant_2,0.1148,-0.0488,-0.0049,73,0.3978
2025-11-15T09:43:53.177583,cmp_history_18,variant_1,0.1385,0.2254,0.2631,45,-0.3645
2025-11-15T09:43:53.177595,cmp_history_26,variant_1,0.0255,-0.307,-0.3461,43,0.0929
2025-11-15T09:43:53.177603,cmp_history_24,variant_3,0.0123,0.863,0.9268,38,0.3144
2025-11-15T09:43:53.177611,cmp_history_9,variant_4,0.025,-0.983,-0.9932,4,0.2772
2025-11-15T09:43:53.177617,cmp_history_15,variant_1,0.0861,0.0104,-0.0311,15,0.8689
2025-11-15T09:43:53.177624,cmp_history_21,variant_2,0.0326,-0.613,-0.6412,39,0.3289
2025-11-15T09:43:53.177631,cmp_history_25,variant_4,0.0616,0.3981,0.4764,38,0.9927
2025-11-15T09:43:53.177638,cmp_history_28,variant_2,0.0509,0.5369,0.4879,60,0.6755
2025-11-15T09:43:53.177645,cmp_history_4,variant_4,0.1013,0.8568,0.7581,4,0.4139
2025-11-15T09:43:53.177652,cmp_history_24,variant_2,0.0208,0.506,0.5222,2,0.1125
2025-11-15T09:43:53.177659,cmp_history_4,variant_4,0.0435,0.065,0.0052,40,0.3612
2025-11-15T09:43:53.177666,cmp_history_4,variant_4,0.1468,0.3067,0.2737,25,0.7369
2025-11-15T09:43:53.177672,cmp_history_19,variant_2,0.1373,-0.1056,-0.0062,12,0.1216
2025-11-15T09:43:53.177679,cmp_history_5,variant_4,0.1331,-0.586,-0.6411,8,0.0175
2025-11-15T09:43:53.177687,cmp_history_15,variant_5,0.1445,-0.4028,-0.3435,22,0.2711
2025-11-15T09:43:53.177694,cmp_history_15,variant_1,0.0454,-0.1798,-0.2371,74,0.0012
2025-11-15T09:43:53.177703,cmp_history_5,variant_3,0.0057,0.4922,0.459,75,-0.1074
2025-11-15T09:43:53.177709,cmp_history_24,variant_3,0.0228,0.9933,1.0,32,0.6246
2025-11-15T09:43:53.177717,cmp_history_12,variant_2,0.0494,0.8207,0.7741,46,0.6446
2025-11-15T09:43:53.177725,cmp_history_19,variant_3,0.003,-0.1222,-0.1601,34,-0.2362
2025-11-15T09:43:53.177731,cmp_history_23,variant_4,0.0661,0.8502,0.8165,6,0.5054
2025-11-15T09:43:53.177738,cmp_history_8,variant_2,0.1137,0.5865,0.6289,70,0.1189
2025-11-15T09:43:53.177745,cmp_history_16,variant_1,0.1568,0.538,0.6218,24,0.2314
2025-11-15T09:43:53.177752,cmp_history_22,variant_5,0.0841,-0.0285,0.056,0,0.1021
2025-11-15T09:43:53.177901,cmp_history_5,variant_4,0.1339,0.5988,0.54,77,0.3321
2025-11-15T09:43:53.177916,cmp_history_27,variant_1,0.0701,-0.3966,-0.3288,76,0.8058
2025-11-15T09:43:53.177928,cmp_history_12,variant_1,0.143,-0.586,-0.519,77,0.4607
2025-11-15T09:43:53.177939,cmp_history_4,variant_5,0.1054,-0.3515,-0.2685,10,0.0545
2025-11-15T09:43:53.177952,cmp_history_14,variant_2,0.0354,-0.3403,-0.3826,59,0.4911
2025-11-15T09:43:53.177964,cmp_history_10,variant_4,0.0172,0.1897,0.2093,19,-0.1088
2025-11-15T09:43:53.177976,cmp_history_6,variant_4,0.0861,0.9397,0.882,61,0.9861
2025-11-15T09:43:53.177990,cmp_history_10,variant_2,0.1778,0.8161,0.8572,78,1.0563
2025-11-15T09:43:53.178003,cmp_history_19,variant_2,0.1691,-0.1728,-0.1533,50,-0.2564
2025-11-15T09:43:53.178016,cmp_history_26,variant_4,0.0232,-0.6106,-0.6389,22,-0.317
2025-11-15T09:43:53.178028,cmp_history_29,variant_1,0.1605,-0.7011,-0.6372,1,0.6609
2025-11-15T09:43:53.178044,cmp_history_4,variant_1,0.1161,0.9898,0.9626,41,0.435
2025-11-15T09:43:53.178056,cmp_history_23,variant_2,0.0307,-0.9388,-0.8778,78,-0.2845
2025-11-15T09:43:53.178069,cmp_history_7,variant_2,0.1311,-0.6481,-0.5709,7,0.146
2025-11-15T09:43:53.178081,cmp_history_5,variant_2,0.1276,0.2627,0.3509,77,0.6637
2025-11-15T09:43:53.178092,cmp_history_27,variant_2,0.1184,0.4578,0.4605,39,0.5465
2025-11-15T09:43:53.178105,cmp_history_17,variant_3,0.1341,0.7599,0.7838,40,-0.0768
2025-11-15T09:43:53.178115,cmp_history_17,variant_3,0.1267,0.201,0.1452,17,0.5511
2025-11-15T09:43:53.178122,cmp_history_26,variant_4,0.0902,0.055,0.1436,16,0.4367
2025-11-15T09:43:53.178129,cmp_history_25,variant_4,0.1676,0.291,0.3086,44,0.4569
2025-11-15T09:43:53.178136,cmp_history_14,variant_4,0.1572,-0.7838,-0.8753,50,0.1569
2025-11-15T09:43:53.178143,cmp_history_9,variant_3,0.0098,-0.2935,-0.3818,42,0.1322
2025-11-15T09:43:53.178155,cmp_history_22,variant_3,0.131,-0.1778,-0.1898,49,0.1932
2025-11-15T09:43:53.178168,cmp_history_20,variant_5,0.1097,-0.1728,-0.2276,36,-0.1483
2025-11-15T09:43:53.178180,cmp_history_14,variant_4,0.0994,0.0766,0.1544,19,-0.1629
2025-11-15T09:43:53.178196,cmp_history_13,variant_5,0.0319,0.4299,0.3353,12,1.0437
2025-11-15T09:43:53.178208,cmp_history_4,variant_5,0.0179,-0.169,-0.2072,19,0.4679
2025-11-15T09:43:53.178218,cmp_history_12,variant_3,0.1353,0.3887,0.3584,49,0.484
2025-11-15T09:43:53.178230,cmp_history_20,variant_1,0.1111,-0.4346,-0.4868,66,0.0264
2025-11-15T09:43:53.178242,cmp_history_17,variant_3,0.0857,0.7768,0.8707,40,0.9401
2025-11-15T09:43:53.178254,cmp_history_7,variant_5,0.0764,-0.2758,-0.3207,39,0.0543
2025-11-15T09:43:53.178266,cmp_history_8,variant_5,0.1071,0.4508,0.4296,15,0.7534
2025-11-15T09:43:53.178280,cmp_history_9,variant_5,0.178,-0.3165,-0.3622,45,-0.1354
2025-11-15T09:43:53.178287,cmp_history_25,variant_2,0.0106,-0.7794,-0.7131,69,0.9417
2025-11-15T09:43:53.178294,cmp_history_9,variant_1,0.1765,0.688,0.6223,0,0.7831
2025-11-15T09:43:53.178303,cmp_history_27,variant_4,0.1108,-0.7331,-0.6597,4,0.3369
2025-11-15T09:43:53.178315,cmp_history_14,variant_5,0.0457,-0.0181,-0.0117,18,1.0491
2025-11-15T09:43:53.178326,cmp_history_7,variant_5,0.074,-0.2625,-0.2819,0,-0.2234
2025-11-15T09:43:53.178333,cmp_history_20,variant_5,0.0683,0.6927,0.6292,65,0.2633
2025-11-15T09:43:53.178340,cmp_history_7,variant_5,0.0527,-0.3567,-0.2729,18,0.0259
2025-11-15T09:43:53.178347,cmp_history_17,variant_5,0.1032,-0.6302,-0.5892,51,0.8367
2025-11-15T09:43:53.178358,cmp_history_25,variant_5,0.0928,-0.0999,-0.1966,71,0.8039
2025-11-15T09:43:53.178371,cmp_history_24,variant_3,0.1508,-0.2785,-0.3738,37,-0.3564
2025-11-15T09:43:53.178383,cmp_history_17,variant_4,0.0537,0.9358,0.8794,29,0.4319
2025-11-15T09:43:53.178396,cmp_history_20,variant_3,0.0809,-0.9288,-0.9365,34,-0.2972
2025-11-15T09:43:53.178405,cmp_history_28,variant_1,0.0537,-0.6531,-0.7089,48,-0.3027
2025-11-15T09:43:53.178411,cmp_history_22,variant_1,0.1085,0.3238,0.2847,22,0.9584
2025-11-15T09:43:53.178418,cmp_history_5,variant_5,0.169,0.2298,0.2415,56,-0.3964
2025-11-15T09:43:53.178425,cmp_history_4,variant_3,0.173,-0.6316,-0.5344,0,0.7819
2025-11-15T09:43:53.178433,cmp_history_9,variant_1,0.0583,-0.538,-0.5196,58,0.9972
2025-11-15T09:43:53.178441,cmp_history_20,variant_4,0.0938,0.0218,0.0553,43,1.0269
2025-11-15T09:43:53.178453,cmp_history_27,variant_3,0.0472,0.7597,0.8352,0,0.0288
2025-11-15T09:43:53.178466,cmp_history_13,variant_1,0.0753,0.9289,0.9856,65,0.7818
2025-11-15T09:43:53.178478,cmp_history_13,variant_1,0.0987,0.1514,0.2059,60,0.5814
2025-11-15T09:43:53.178491,cmp_history_26,variant_2,0.0137,0.2936,0.2393,78,0.3229
2025-11-15T09:43:53.178503,cmp_history_11,variant_1,0.0445,0.9224,0.9114,45,-0.1806
2025-11-15T09:43:53.178516,cmp_history_5,variant_2,0.1653,0.6252,0.6307,77,0.8935
2025-11-15T09:43:53.178529,cmp_history_7,variant_5,0.1709,0.6965,0.6029,30,0.6422
2025-11-15T09:43:53.178538,cmp_history_21,variant_3,0.0923,-0.1474,-0.1741,50,-0.2395
2025-11-15T09:43:53.178547,cmp_history_27,variant_4,0.17,-0.5863,-0.6714,35,0.307
2025-11-15T09:43:53.178560,cmp_history_12,variant_2,0.0116,-0.9661,-0.937,71,0.9272
2025-11-15T09:43:53.178573,cmp_history_11,variant_4,0.1794,0.4447,0.4972,41,-0.1351
2025-11-15T09:43:53.178583,cmp_history_7,variant_2,0.0961,0.9119,0.8652,2,0.8298
2025-11-15T09:43:53.178595,cmp_history_29,variant_3,0.1475,-0.6133,-0.6955,70,-0.3921
2025-11-15T09:43:53.178605,cmp_history_25,variant_4,0.0894,-0.7496,-0.6745,74,0.1643
2025-11-15T09:43:53.178612,cmp_history_18,variant_3,0.1743,0.5749,0.6457,38,0.7062
2025-11-15T09:43:53.178619,cmp_history_19,variant_3,0.0316,-0.2136,-0.1943,40,-0.3499
2025-11-15T09:43:53.178627,cmp_history_1,variant_1,0.0319,-0.7651,-0.7508,32,0.6519
2025-11-15T09:43:53.178634,cmp_history_24,variant_5,0.1494,-0.4648,-0.417,33,0.469
2025-11-15T09:43:53.178641,cmp_history_26,variant_3,0.087,0.8639,0.9381,14,1.0444
2025-11-15T09:43:53.178648,cmp_history_1,variant_3,0.0611,0.6661,0.6739,51,-0.0911
2025-11-15T09:43:53.178655,cmp_history_26,variant_3,0.1246,0.3679,0.3358,78,1.0693
2025-11-15T09:43:53.178661,cmp_history_25,variant_1,0.1724,-0.1563,-0.1935,59,-0.1288
2025-11-15T09:43:53.178669,cmp_history_8,variant_3,0.0876,-0.7289,-0.6996,0,1.0597
2025-11-15T09:43:53.178681,cmp_history_22,variant_2,0.0303,-0.8157,-0.8885,80,-0.1437
2025-11-15T09:43:53.178695,cmp_history_23,variant_1,0.0858,-0.4619,-0.5334,3,0.6307
2025-11-15T09:43:53.178708,cmp_history_2,variant_4,0.0938,0.8148,0.7617,20,0.3881
2025-11-15T09:43:53.178717,cmp_history_13,variant_2,0.1455,0.197,0.284,64,0.529
2025-11-15T09:43:53.178724,cmp_history_2,variant_2,0.0441,-0.8576,-0.844,52,0.1282
2025-11-15T09:43:53.178731,cmp_history_10,variant_1,0.1656,0.9112,0.9743,8,0.8284
2025-11-15T09:43:53.178738,cmp_history_4,variant_5,0.1587,0.3379,0.4135,76,0.7974
2025-11-15T09:43:53.178746,cmp_history_2,variant_3,0.0578,-0.8661,-0.8749,74,0.3767
2025-11-15T09:43:53.178753,cmp_history_10,variant_3,0.0386,-0.5352,-0.4809,29,0.4383
2025-11-15T09:43:53.178760,cmp_history_18,variant_2,0.1499,0.4765,0.396,45,-0.2294
2025-11-15T09:43:53.178768,cmp_history_28,variant_3,0.1581,0.0076,0.0206,72,0.5734
2025-11-15T09:43:53.178776,cmp_history_18,variant_5,0.0983,0.2958,0.2453,26,1.001
2025-11-15T09:43:53.178783,cmp_history_5,variant_3,0.0372,-0.3115,-0.3727,47,0.2127
2025-11-15T09:43:53.178790,cmp_history_12,variant_2,0.0774,-0.7476,-0.7021,20,-0.0328
2025-11-15T09:43:53.178811,cmp_history_11,variant_1,0.1123,-0.7894,-0.8842,77,0.3993
2025-11-15T09:43:53.178818,cmp_history_9,variant_5,0.063,-0.9332,-0.966,17,-0.1875
2025-11-15T09:43:53.178825,cmp_history_17,variant_3,0.0362,0.6915,0.7871,25,0.629
2025-11-15T09:43:53.178832,cmp_history_19,variant_5,0.1767,0.1968,0.2069,65,0.7663
2025-11-15T09:43:53.178991,cmp_history_10,variant_4,0.1719,0.6903,0.6148,17,0.8036
2025-11-15T09:43:53.179010,cmp_history_17,variant_4,0.1632,0.517,0.493,20,0.2406
2025-11-15T09:43:53.179018,cmp_history_26,variant_2,0.072,-0.1912,-0.2057,53,-0.3909
2025-11-15T09:43:53.179027,cmp_history_24,variant_2,0.0315,-0.3933,-0.3239,19,0.2266
2025-11-15T09:43:53.179038,cmp_history_3,variant_5,0.0896,0.4067,0.4697,68,0.9528
2025-11-15T09:43:53.179052,cmp_history_26,variant_2,0.1634,0.8506,0.9469,16,0.3633
2025-11-15T09:43:53.179064,cmp_history_12,variant_3,0.0339,0.2479,0.1903,19,-0.3685
2025-11-15T09:43:53.179077,cmp_history_28,variant_1,0.0774,0.0167,-0.0284,14,0.4003
2025-11-15T09:43:53.179094,cmp_history_15,variant_3,0.0271,-0.9659,-0.8833,1,0.7966
2025-11-15T09:43:53.179103,cmp_history_13,variant_4,0.1643,-0.6652,-0.5694,7,-0.2378
2025-11-15T09:43:53.179115,cmp_history_25,variant_5,0.1282,0.7971,0.7173,55,0.7841
2025-11-15T09:43:53.179127,cmp_history_7,variant_5,0.1442,-0.5378,-0.4785,56,0.7668
2025-11-15T09:43:53.179137,cmp_history_10,variant_2,0.037,0.7191,0.7566,9,0.3096
